51081.287016 20.178 0.027
51819.358174 20.091 0.021
52558.323454 20.121 0.023
52577.210955 20.111 0.018
52586.214433 20.118 0.02
52910.294915 20.107 0.018
52931.225116 20.077 0.02
52935.22208 20.105 0.019
52959.165408 20.014 0.016
52963.145153 20.157 0.018
53352.116217 20.137 0.019
53622.32452 20.154 0.024
53634.273991 20.294 0.082
53636.279525 20.269 0.046
53638.315325 20.1 0.022
53666.240092 20.037 0.022
53669.23573 20.091 0.017
53671.320503 20.17 0.026
53674.219966 20.587 0.03
53676.309445 20.081 0.02
53679.281336 20.068 0.023
53681.272849 20.107 0.02
53685.231899 19.973 0.073
53697.229872 19.912 0.021
53700.228831 20.136 0.022
53705.215501 20.043 0.02
53975.300513 20.126 0.032
53993.36839 20.031 0.024
53994.3235 20.104 0.023
53996.30735 20.083 0.024
53998.275915 20.007 0.033
54005.306174 20.026 0.029
54010.261345 20.066 0.025
54012.254268 20.12 0.044
54028.25055 20.079 0.023
54030.253802 20.109 0.023
54037.235025 20.061 0.029
54049.275915 20.403 0.067
54053.240281 20.115 0.032
54056.241923 20.211 0.029
54068.22167 20.056 0.051
54357.279388 20.086 0.021
54362.32922 20.233 0.039
54382.309398 20.137 0.029
54385.3272 20.071 0.039
54387.327792 20.222 0.028
54392.322445 20.677 0.082
54402.320889 20.107 0.048
