51081.285335 21.6 0.214
51819.356401 21.788 0.187
52558.321618 21.509 0.171
52577.209119 21.581 0.128
52586.212597 21.47 0.126
52910.293078 21.445 0.112
52931.223279 21.89 0.206
52935.220243 21.761 0.164
52959.163571 21.66 0.128
52963.143316 21.59 0.108
53313.213443 21.525 0.205
53352.114381 21.661 0.134
53622.322683 21.661 0.215
53634.272153 21.169 0.325
53636.277687 21.123 0.251
53638.313488 21.435 0.163
53655.249694 21.288 0.257
53664.274651 21.997 0.482
53666.238255 21.407 0.158
53669.233893 21.383 0.106
53671.318668 21.641 0.282
53674.218129 21.548 0.164
53676.307611 21.577 0.196
53679.279501 21.39 0.171
53681.271014 21.485 0.167
53685.230064 21.085 0.381
53694.243944 20.282 0.254
53697.228037 21.605 0.212
53700.226996 21.464 0.183
53705.213665 21.294 0.142
53975.298662 21.507 0.145
53993.366469 21.452 0.152
53994.321652 21.627 0.135
53996.305401 21.52 0.145
54005.304271 21.518 0.115
54010.259571 21.316 0.138
54012.252351 21.256 0.257
54020.25847 21.837 0.907
54028.248702 21.405 0.13
54030.251895 21.379 0.108
54037.23318 21.671 0.157
54040.247613 21.97 0.475
54049.274168 21.771 0.526
54053.238386 21.503 0.143
54056.240177 21.859 0.287
54062.23924 21.156 0.177
54068.219922 21.876 0.576
54357.277558 21.354 0.115
54382.307619 21.607 0.211
54385.325456 21.26 0.139
54387.325865 21.415 0.172
54392.32064 21.396 0.164
54402.319119 22.135 0.8
