51081.284501 16.544 0.004
51819.355567 16.56 0.005
52558.320784 16.583 0.005
52577.208285 16.559 0.005
52586.211763 16.552 0.005
52910.292244 16.544 0.005
52931.222445 16.552 0.005
52935.219409 16.558 0.005
52959.162737 16.549 0.005
52963.142482 16.545 0.005
53313.212609 16.548 0.004
53352.113547 16.552 0.005
53622.321849 16.54 0.007
53634.271319 16.52 0.005
53636.276853 16.557 0.005
53638.312654 16.551 0.005
53655.24886 16.551 0.005
53664.273817 16.558 0.005
53666.237421 16.54 0.005
53669.233059 16.544 0.005
53671.317834 16.546 0.005
53674.217295 16.559 0.004
53676.306777 16.552 0.005
53679.278667 16.557 0.005
53681.27018 16.54 0.01
53685.22923 16.545 0.006
53694.24311 16.53 0.005
53697.227203 16.56 0.005
53700.226162 16.558 0.005
53705.212831 16.552 0.004
53975.297829 16.554 0.013
53993.365635 16.477 0.013
53994.320818 16.542 0.02
53996.304568 16.529 0.01
54005.303437 16.55 0.021
54010.258737 16.548 0.017
54012.251517 16.561 0.017
54024.339148 16.89 0.031
54028.247869 16.562 0.017
54030.251061 16.534 0.015
54035.326842 16.567 0.017
54037.232346 16.556 0.015
54040.24678 16.547 0.012
54047.277346 16.555 0.031
54049.273334 16.532 0.015
54053.237553 16.567 0.015
54056.239344 16.549 0.026
54062.238407 16.564 0.023
54068.219089 16.531 0.013
54357.276725 16.581 0.022
54362.326522 16.559 0.019
54382.306786 16.556 0.024
54385.324623 16.542 0.014
54387.325032 16.555 0.018
54392.319807 16.548 0.019
54402.318286 16.556 0.015
