51081.283668 17.392 0.005
51819.354734 17.386 0.006
52558.319951 17.379 0.005
52577.207452 17.389 0.005
52586.21093 17.387 0.005
52910.291411 17.381 0.006
52931.221612 17.378 0.005
52935.218576 17.385 0.006
52959.161904 17.375 0.006
52963.141649 17.374 0.006
53313.211776 17.359 0.005
53352.112714 17.373 0.006
53622.321016 17.369 0.007
53634.270486 17.38 0.006
53636.27602 17.377 0.006
53638.311821 17.377 0.006
53655.248027 17.373 0.006
53664.272984 17.374 0.006
53666.236588 17.37 0.006
53669.232226 17.363 0.006
53671.317001 17.376 0.005
53674.216462 17.378 0.005
53676.305944 17.377 0.006
53679.277834 17.392 0.006
53681.269347 17.396 0.01
53685.228397 17.351 0.008
53694.242277 17.378 0.008
53697.22637 17.372 0.006
53700.225329 17.371 0.005
53705.211998 17.382 0.005
53975.296995 17.344 0.021
53993.364802 17.383 0.013
53994.319985 17.357 0.016
53996.303734 17.375 0.02
54005.302604 17.381 0.011
54010.257904 17.383 0.015
54012.250684 17.377 0.011
54020.256803 17.379 0.016
54024.338315 17.765 0.022
54028.247036 17.34 0.02
54030.250228 17.384 0.012
54035.326009 17.384 0.013
54037.231513 17.365 0.016
54040.245947 17.362 0.016
54047.276512 17.359 0.02
54049.272501 17.357 0.012
54053.236719 17.347 0.02
54056.23851 17.373 0.021
54059.232865 17.36 0.013
54062.237574 17.385 0.025
54068.218256 17.373 0.03
54357.275892 17.371 0.022
54362.325689 17.368 0.019
54382.305952 17.377 0.01
54385.32379 17.352 0.016
54387.324199 17.38 0.017
54392.318973 17.375 0.021
54402.317452 17.357 0.026
