51819.357715 20.987 0.115
52558.323 20.517 0.091
52577.2105 20.749 0.075
52586.213979 20.753 0.082
52910.294461 21.135 0.095
52931.224663 21.13 0.129
52935.221625 21.191 0.113
52959.164954 20.994 0.081
52963.144698 21.056 0.085
53352.115763 20.98 0.091
53622.324067 20.537 0.096
53634.273537 20.049 0.144
53638.314874 20.384 0.072
53664.276034 20.509 0.136
53666.239638 20.783 0.097
53669.235277 20.637 0.069
53671.320049 20.76 0.138
53674.219513 20.525 0.082
53676.308991 20.572 0.091
53679.280883 20.575 0.1
53681.272394 20.615 0.087
53697.229419 20.449 0.088
53700.228377 20.681 0.102
53705.215048 20.543 0.088
53975.300059 20.537 0.086
53993.367859 20.513 0.071
53994.323045 20.701 0.071
53996.306775 20.476 0.07
54005.305644 20.423 0.054
54010.26089 20.332 0.064
54012.253736 20.545 0.134
54028.250117 20.453 0.063
54030.253294 20.53 0.059
54035.329043 20.381 0.135
54037.23455 20.465 0.064
54040.249005 20.517 0.124
54049.275448 20.738 0.213
54053.23979 20.649 0.08
54056.241441 20.621 0.101
54062.240659 20.527 0.12
54357.278953 21.004 0.102
54362.328801 20.741 0.084
54382.308954 20.658 0.096
54385.326753 20.828 0.097
54387.32726 20.738 0.107
54392.321973 20.641 0.097
54402.320457 20.741 0.221
