51075.301039 18.242 0.009
52196.30154 18.274 0.01
52197.314648 18.652 0.015
52225.164845 18.346 0.01
52231.200631 18.331 0.01
52253.186802 20.534 0.089
52557.308633 18.091 0.009
52578.204717 18.298 0.011
52908.283198 18.346 0.011
52911.296987 18.48 0.013
52930.174358 18.54 0.014
52934.2151 18.281 0.01
52936.211026 18.296 0.01
52962.136548 18.328 0.01
53270.27508 18.26 0.499
53272.32503 18.555 0.013
53286.293749 18.382 0.01
53288.252238 18.376 0.011
53294.299914 19.557 0.026
53302.247908 18.374 0.014
53314.204637 18.251 0.009
53616.309 18.638 0.04
53623.299211 18.514 0.013
53626.285424 18.156 0.01
53628.270289 18.345 0.013
53637.271905 18.229 0.013
53639.317282 18.565 0.014
53644.264432 18.336 0.868
53654.298976 18.456 0.012
53656.246569 18.477 0.014
53663.259878 18.713 0.015
53670.254331 18.308 0.011
53673.222316 18.419 0.012
53675.219204 18.485 0.012
53677.240235 18.459 0.011
53680.226901 18.37 0.009
53693.228799 18.745 0.018
53704.212123 18.388 0.012
53989.308207 18.567 0.834
53997.403814 18.294 0.893
54009.257546 18.212 0.888
54025.32102 18.441 0.953
54029.251398 18.141 0.707
54348.31881 18.258 0.893
54358.274655 19.027 0.999
54359.268612 18.363 0.652
54386.319565 18.304 0.917
54403.237641 18.494 0.705
54406.231433 18.358 0.954
54412.234374 18.677 0.687
