51075.312215 19.443 0.013
52196.312722 19.59 0.013
52197.325829 19.582 0.013
52225.176023 19.625 0.014
52231.211806 19.594 0.013
52253.197976 19.642 0.018
52557.319807 19.513 0.013
52578.215892 19.475 0.012
52908.294374 19.554 0.013
52911.30816 19.555 0.015
52930.185533 19.551 0.014
52934.226275 19.507 0.015
52936.222202 19.539 0.013
52962.147723 19.534 0.013
53270.286255 19.575 0.016
53272.336204 19.566 0.017
53286.304923 19.515 0.018
53288.263414 19.535 0.015
53294.311089 19.511 0.015
53302.259083 19.566 0.027
53312.214697 19.525 0.017
53314.215811 19.543 0.013
53616.320174 19.438 0.015
53626.296599 19.461 0.015
53628.281464 19.459 0.026
53637.28308 19.462 0.02
53639.328457 19.439 0.014
53654.31015 19.46 0.012
53663.271053 19.487 0.018
53666.341155 19.519 0.021
53668.260653 19.46 0.019
53670.265506 19.46 0.013
53673.233491 19.47 0.012
53675.230379 19.515 0.013
53677.25141 19.485 0.012
53680.238075 19.487 0.013
53693.239973 19.549 0.024
53698.237363 19.511 0.013
53704.223297 19.533 0.014
53974.316015 19.612 0.018
53989.319549 19.605 0.03
54000.294831 19.572 0.029
54007.344956 19.608 0.026
54009.268699 19.559 0.032
54011.333178 19.557 0.02
54019.283421 19.571 0.024
54025.332189 19.588 0.021
54029.262572 19.608 0.023
54348.329975 19.353 0.016
54358.285767 19.379 0.014
54359.279788 19.398 0.023
54365.318824 19.402 0.019
54381.338449 19.365 0.019
54386.330724 19.338 0.023
54388.335005 19.369 0.018
54403.24875 19.293 0.097
54404.306354 19.384 0.019
54405.304287 19.367 0.018
54406.242595 19.373 0.017
54412.245576 19.435 0.021
