51075.30167 17.823 0.006
52196.302308 17.761 0.005
52197.315304 18.002 0.006
52225.165479 17.792 0.005
52231.201263 17.809 0.006
52557.309265 17.916 0.006
52578.205349 17.788 0.005
52908.283831 17.852 0.006
52930.17499 17.822 0.005
52936.211658 17.949 0.006
53272.325663 17.893 0.007
53286.294382 17.962 0.006
53288.252871 17.824 0.006
53302.24854 17.816 0.008
53314.205269 17.833 0.005
53623.299843 17.979 0.007
53626.286058 17.848 0.006
53628.270922 17.838 0.008
53639.317915 17.891 0.006
53654.299607 17.894 0.006
53656.247202 17.846 0.008
53663.26051 17.87 0.007
53670.254964 17.871 0.006
53673.222948 17.824 0.005
53675.219836 17.968 0.006
53677.240867 17.877 0.006
53680.227533 17.814 0.006
53693.229431 17.81 0.007
53698.226821 17.712 0.008
53704.212754 17.918 0.006
53974.305428 17.902 0.024
53989.308842 17.87 0.018
54007.334389 17.896 0.022
54009.258148 17.898 0.018
54019.272869 17.902 0.022
54348.319409 17.861 0.024
54365.308303 18.005 0.035
54381.327849 17.845 0.017
54386.320158 17.965 0.024
54388.324443 17.934 0.028
54403.238255 17.941 0.022
54404.295856 17.916 0.017
54405.293789 17.964 0.029
54406.232061 17.972 0.035
