51075.309715 19.447 0.023
52196.310222 19.508 0.02
52197.323329 19.533 0.021
52225.173523 19.498 0.021
52231.209306 19.495 0.018
52253.195476 19.503 0.029
52557.317307 19.465 0.02
52578.213392 19.432 0.02
52908.291874 19.51 0.022
52911.30566 19.515 0.027
52930.183033 19.569 0.026
52934.223775 19.533 0.025
52936.219702 19.53 0.019
52962.145223 19.542 0.022
53270.283755 19.49 0.024
53272.333704 19.512 0.023
53286.302423 19.476 0.025
53288.260914 19.527 0.022
53294.308589 19.464 0.021
53302.256583 19.509 0.029
53312.212197 19.51 0.026
53314.213311 19.511 0.023
53623.307887 19.404 0.026
53626.294099 19.446 0.022
53628.278964 19.45 0.026
53637.28058 19.443 0.031
53639.325957 19.456 0.02
53654.30765 19.46 0.02
53663.268553 19.468 0.02
53666.338655 19.447 0.023
53668.258153 19.438 0.031
53670.263006 19.444 0.021
53673.230991 19.492 0.02
53675.227879 19.488 0.027
53677.24891 19.458 0.017
53680.235575 19.48 0.02
53693.237473 19.454 0.022
53698.234863 19.523 0.022
53704.220797 19.532 0.023
53974.313515 19.467 0.024
53989.317049 19.537 0.028
53997.412512 19.459 0.026
54000.292331 19.463 0.021
54007.342456 19.511 0.021
54009.266199 19.494 0.021
54011.330678 19.49 0.025
54019.280921 19.501 0.022
54025.329689 19.462 0.025
54029.260072 19.511 0.03
54348.327475 19.406 0.021
54358.283267 19.42 0.029
54359.277288 19.392 0.041
54365.316324 19.473 0.032
54381.335949 19.452 0.027
54386.328224 19.443 0.028
54388.332505 19.428 0.027
54403.24625 19.442 0.025
54404.303854 19.447 0.031
54405.301787 19.379 0.018
54406.240095 19.388 0.017
54412.243076 19.407 0.03
