51075.298337 16.305 0.004
52196.298975 16.413 0.005
52197.311971 16.516 0.005
52225.162146 16.456 0.005
52231.19793 16.418 0.005
52557.305932 16.47 0.004
52578.202016 16.458 0.004
52908.280498 16.487 0.004
52930.171657 16.515 0.004
52936.208325 16.45 0.005
53272.32233 16.539 0.005
53286.291049 16.427 0.004
53288.249538 16.415 0.005
53302.245207 16.475 0.005
53314.201936 16.506 0.004
53623.29651 16.527 0.004
53626.282725 16.424 0.005
53628.267589 16.532 0.004
53639.314582 16.57 0.005
53654.296274 16.551 0.005
53656.243869 16.459 0.004
53663.257177 16.502 0.005
53670.251631 16.53 0.004
53673.219615 16.417 0.004
53675.216503 16.291 0.004
53677.237534 16.47 0.005
53680.2242 16.442 0.005
53693.226098 16.404 0.004
53698.223488 16.444 0.005
53704.209421 16.569 0.004
53974.302095 16.512 0.023
53989.305509 16.539 0.023
54007.331056 16.489 0.028
54009.254815 16.519 0.024
54011.319294 16.578 0.023
54019.269536 16.522 0.021
54348.316075 16.467 0.028
54365.30497 16.495 0.018
54381.324516 16.518 0.019
54386.316825 16.502 0.027
54388.321109 16.49 0.017
54403.234922 16.525 0.023
54404.292522 16.548 0.023
54405.290456 16.534 0.02
54406.228728 16.531 0.019
