51819.356881 19.974 0.037
52558.322166 19.77 0.03
52577.209666 19.758 0.028
52586.213145 19.767 0.033
52910.293627 19.975 0.031
52931.223829 19.955 0.035
52935.220791 19.976 0.035
52959.16412 19.938 0.027
52963.143864 19.984 0.03
53352.114929 19.859 0.032
53622.323233 19.631 0.035
53634.272703 19.685 0.047
53638.31404 19.602 0.024
53655.250243 19.626 0.039
53664.2752 19.599 0.035
53666.238804 19.655 0.028
53669.234443 19.575 0.024
53671.319215 19.65 0.033
53674.218679 19.614 0.027
53676.308157 19.605 0.025
53679.280049 19.624 0.032
53681.27156 19.582 0.026
53685.230611 19.521 0.057
53694.24449 19.362 0.05
53697.228585 19.631 0.029
53700.227543 19.606 0.03
53705.214214 19.6 0.026
53975.299225 19.606 0.034
53993.367025 19.58 0.025
53994.322212 19.65 0.025
53996.305942 19.612 0.027
54005.304811 19.623 0.025
54010.260056 19.619 0.028
54012.252902 19.6 0.034
54024.340483 19.54 0.03
54028.249284 19.593 0.029
54030.252461 19.627 0.025
54035.328209 19.617 0.051
54037.233716 19.587 0.029
54040.248171 19.587 0.038
54049.274615 19.602 0.038
54053.238956 19.64 0.028
54056.240608 19.581 0.037
54062.239826 19.548 0.083
54068.220373 19.681 0.045
54357.27812 19.778 0.026
54362.327968 19.753 0.045
54382.308121 19.703 0.032
54385.32592 19.716 0.032
54387.326426 19.735 0.031
54392.32114 19.69 0.035
54402.319623 19.76 0.037
