51081.283683 19.858 0.028
51819.354841 19.826 0.02
52558.320121 19.856 0.021
52577.207622 19.919 0.02
52586.2111 19.829 0.021
52910.291582 19.817 0.018
52931.221783 19.945 0.022
52935.218747 19.869 0.02
52959.162075 19.778 0.017
52963.14182 19.909 0.018
53352.112884 19.919 0.02
53622.321187 19.907 0.024
53634.270658 19.758 0.039
53636.276192 19.891 0.031
53638.311992 19.844 0.02
53666.236759 19.889 0.022
53669.232397 19.932 0.02
53671.31717 19.93 0.027
53674.216633 19.814 0.022
53676.306112 19.849 0.021
53679.278003 19.881 0.028
53681.269516 19.849 0.021
53685.228566 19.778 0.057
53697.226539 19.845 0.023
53700.225498 19.936 0.024
53705.212168 19.912 0.022
53975.29718 19.851 0.031
53994.320167 19.811 0.024
53996.304017 19.882 0.029
54005.302841 19.857 0.024
54010.258011 19.832 0.028
54012.250934 19.776 0.033
54028.247217 19.768 0.028
54030.250469 19.838 0.026
54037.231692 19.842 0.025
54049.272581 19.937 0.045
54053.236947 19.797 0.031
54068.218336 19.882 0.048
54357.276055 19.887 0.041
54382.306065 19.764 0.027
54385.323867 19.882 0.028
54387.324459 19.894 0.046
54392.319112 19.916 0.203
54402.317556 19.759 0.039
