51819.356048 20.02 0.026
52558.321333 19.776 0.021
52577.208833 19.811 0.02
52586.212312 19.806 0.021
52910.292794 20.071 0.021
52931.222996 20.072 0.027
52935.219958 20.082 0.025
52959.163287 20.065 0.021
52963.143031 20.065 0.022
53352.114096 19.915 0.022
53622.3224 19.675 0.021
53634.27187 19.747 0.038
53638.313207 19.638 0.019
53655.24941 19.697 0.036
53664.274367 19.768 0.029
53666.237971 19.764 0.021
53669.23361 19.676 0.017
53671.318382 19.734 0.024
53674.217846 19.703 0.02
53676.307324 19.656 0.02
53679.279216 19.708 0.024
53681.270727 19.641 0.019
53685.229778 19.603 0.052
53694.243657 19.597 0.053
53697.227752 19.694 0.023
53700.22671 19.657 0.021
53705.213381 19.677 0.02
53975.298392 19.69 0.025
53993.366192 19.766 0.023
53994.321378 19.684 0.02
53996.305108 19.727 0.019
54005.303977 19.671 0.019
54010.259223 19.621 0.02
54012.252069 19.663 0.029
54024.33965 19.639 0.027
54028.248451 19.652 0.02
54030.251628 19.691 0.02
54035.327376 19.641 0.057
54037.232883 19.664 0.021
54040.247338 19.678 0.033
54049.273781 19.677 0.029
54053.238123 19.651 0.022
54056.239775 19.697 0.028
54062.238993 19.684 0.03
54068.219539 19.736 0.041
54357.277286 19.823 0.02
54362.327134 19.816 0.022
54382.307287 19.872 0.027
54385.325086 19.77 0.044
54387.325593 19.753 0.023
54392.320306 19.798 0.026
54402.31879 19.823 0.036
