51819.363059 19.875 0.112
52558.32833 19.455 0.084
52577.215831 19.531 0.087
52586.219309 19.68 0.118
52910.299791 19.478 0.074
52931.229992 19.904 0.114
52935.226956 19.715 0.103
52959.170285 19.724 0.076
53352.121093 19.866 0.105
53634.278867 19.701 0.131
53638.320202 19.604 0.075
53655.256407 20.655 0.309
53664.281364 19.804 0.158
53671.325378 19.817 0.127
53674.224843 19.816 0.092
53676.31432 19.573 0.065
53679.286212 20.072 0.185
53681.277724 19.691 0.091
53685.236776 19.563 0.13
53697.234749 19.734 0.077
53700.233707 20.065 0.149
53705.220378 19.753 0.079
53975.305387 19.87 0.118
53994.328374 19.587 0.105
53996.312162 19.763 0.109
54005.31101 19.936 0.09
54012.259079 19.602 0.139
54028.255423 19.52 0.078
54030.258617 19.822 0.09
54037.239837 19.699 0.122
54040.254357 19.797 0.133
54053.245101 19.522 0.098
54068.226524 19.753 0.135
54357.284259 19.743 0.078
54382.314294 20.021 0.139
54385.332082 19.682 0.068
54387.332603 19.688 0.097
54392.327313 19.78 0.103
54402.325795 19.667 0.093
