51075.303539 16.383 0.009
52196.30404 16.447 0.009
52197.317148 16.503 0.009
52225.167345 16.564 0.01
52231.203131 16.44 0.009
52253.189302 16.719 0.011
52557.311133 16.302 0.009
52578.207217 16.464 0.009
52908.285698 16.517 0.01
52911.299487 16.431 0.011
52930.176858 16.519 0.01
52934.2176 16.527 0.011
52936.213526 16.403 0.009
52962.139048 16.527 0.009
53272.32753 16.495 0.009
53286.296249 16.409 0.009
53288.254738 16.479 0.009
53294.302414 16.401 0.008
53302.250408 16.512 0.01
53312.205992 16.384 0.18
53314.207137 16.379 0.009
53616.3115 16.526 0.017
53623.301711 16.435 0.011
53626.287924 16.458 0.01
53628.272789 16.59 0.011
53637.274405 16.674 0.014
53639.319782 16.503 0.01
53644.266932 16.43 0.208
53654.301476 16.451 0.009
53656.249069 16.542 0.011
53663.262378 16.523 0.01
53670.256831 16.457 0.009
53673.224816 16.55 0.01
53675.221704 16.522 0.01
53677.242735 16.535 0.009
53680.229401 16.722 0.01
53693.231299 16.554 0.01
53704.214623 16.54 0.01
53974.307298 16.429 0.249
53989.310707 16.468 0.192
54000.286091 16.682 0.176
54007.336296 16.51 0.273
54009.260046 16.549 0.272
54011.324505 16.507 0.281
54019.274726 16.493 0.279
54025.32352 16.563 0.258
54029.253898 16.476 0.223
54348.32131 16.34 0.192
54358.277155 16.543 0.192
54359.271112 16.757 0.23
54365.310146 16.516 0.275
54381.329726 16.478 0.218
54386.322065 16.401 0.186
54388.326332 16.52 0.277
54403.240141 16.479 0.207
54404.297659 16.447 0.259
54405.295696 16.453 0.24
54406.233933 16.456 0.253
54412.236874 16.462 0.142
