51075.301872 16.938 0.005
52196.302373 17.095 0.006
52197.315481 17.92 0.01
52225.165678 17.115 0.006
52231.201464 17.092 0.006
52253.187635 17.503 0.008
52557.309466 17.098 0.006
52578.20555 17.428 0.007
52908.284031 17.276 0.007
52911.29782 17.687 0.011
52930.175191 17.25 0.007
52934.215933 17.121 0.006
52936.211859 17.146 0.006
52962.137381 17.015 0.006
53270.275913 17.208 0.231
53272.325863 17.134 0.007
53286.294582 17.437 0.007
53288.253071 17.088 0.006
53294.300747 17.242 0.006
53302.248741 17.15 0.007
53312.204326 17.221 0.323
53314.20547 17.191 0.007
53623.300044 17.163 0.008
53626.286257 17.073 0.006
53628.271122 17.154 0.007
53637.272738 16.92 0.006
53639.318115 17.292 0.007
53644.265265 17.065 0.218
53654.299809 17.162 0.007
53656.247402 17.12 0.007
53663.260711 17.153 0.007
53670.255164 17.07 0.006
53673.223149 17.402 0.007
53675.220037 17.063 0.006
53677.241068 17.323 0.007
53680.227734 17.058 0.006
53693.229632 17.174 0.007
53698.227023 17.234 0.009
53704.212956 17.141 0.006
53974.305631 17.061 0.296
53989.30904 17.175 0.27
53997.404647 17.105 0.259
54000.284425 17.057 0.209
54007.334629 17.09 0.297
54009.258379 17.079 0.321
54011.322838 17.085 0.338
54019.27306 17.135 0.361
54025.321853 17.43 0.447
54029.252232 17.061 0.267
54348.319643 17.023 0.276
54358.275488 17.412 0.264
54359.269446 17.114 0.25
54365.308479 17.148 0.562
54381.32806 17.095 0.229
54386.320398 17.105 0.254
54388.324666 17.078 0.298
54403.238474 17.139 0.274
54404.295992 17.132 0.346
54405.294029 17.112 0.366
54406.232266 17.048 0.291
54412.235208 17.149 0.23
