51819.359381 20.369 0.025
52558.324666 20.152 0.022
52577.212166 20.113 0.018
52586.215645 20.17 0.019
52910.296127 20.486 0.024
52931.226329 20.438 0.026
52935.223291 20.46 0.023
52959.16662 20.409 0.021
52963.146364 20.419 0.021
53352.117429 20.317 0.02
53622.325733 20.005 0.021
53634.275203 20.01 0.05
53638.31654 19.952 0.02
53655.252743 20.044 0.039
53664.2777 19.998 0.035
53666.241304 20.047 0.022
53669.236943 19.998 0.016
53671.321715 20.062 0.023
53674.221179 20.007 0.018
53676.310657 20.0 0.018
53679.282549 19.988 0.021
53681.27406 19.955 0.018
53685.233111 20.07 0.076
53694.24699 19.855 0.064
53697.231085 20.002 0.02
53700.230043 20.002 0.02
53705.216714 19.963 0.018
53975.301725 20.009 0.024
53993.369525 19.979 0.03
53994.324712 19.998 0.018
53996.308442 19.976 0.047
54005.307311 20.026 0.029
54010.262556 19.984 0.023
54012.255402 19.981 0.038
54024.342983 19.984 0.035
54028.251784 19.976 0.02
54030.254961 19.976 0.02
54035.330709 19.88 0.035
54037.236216 19.985 0.019
54040.250671 19.977 0.037
54049.277115 19.92 0.038
54053.241456 20.025 0.02
54056.243108 19.99 0.024
54062.242326 20.005 0.028
54068.222873 19.958 0.044
54357.28062 20.124 0.027
54362.330468 20.105 0.023
54382.310621 20.151 0.024
54385.32842 20.106 0.019
54387.328926 20.119 0.022
54392.32364 20.081 0.021
54402.322123 20.037 0.044
