51075.310549 19.655 0.034
52197.324163 19.81 0.04
52225.174357 19.894 0.042
52253.19631 19.969 0.077
52557.318141 19.806 0.042
52578.214226 19.778 0.038
52911.306494 19.791 0.047
52930.183867 19.846 0.054
52934.224609 19.714 0.046
52936.220536 19.794 0.04
52962.146057 19.826 0.043
53270.284588 19.821 0.042
53272.334538 19.765 0.048
53286.303257 19.788 0.055
53288.261748 19.755 0.051
53294.309423 19.747 0.044
53302.257417 19.76 0.07
53312.21303 19.84 0.051
53314.214145 19.665 0.039
53616.318508 19.671 0.052
53623.308721 19.649 0.051
53626.294933 19.649 0.042
53628.279798 19.707 0.08
53637.281414 19.723 0.073
53639.326791 19.68 0.04
53654.308484 19.742 0.042
53666.339489 19.508 0.061
53668.258987 19.624 0.053
53670.26384 19.698 0.042
53673.231825 19.759 0.04
53675.228713 19.678 0.041
53677.249744 19.761 0.04
53680.236409 19.779 0.042
53693.238307 19.646 0.072
53698.235697 19.73 0.047
53704.221631 19.704 0.044
53974.314348 19.84 0.037
53989.317883 19.771 0.079
53997.413345 19.831 0.049
54000.293164 19.772 0.042
54007.34329 19.841 0.04
54011.331511 19.782 0.046
54025.330522 19.827 0.052
54358.2841 19.511 0.049
54359.278122 19.561 0.074
54365.317157 19.639 0.032
54386.329057 19.665 0.043
54388.333338 19.611 0.037
54403.247083 19.699 0.067
54412.243909 19.616 0.047
