51819.362226 20.931 0.105
52558.327497 20.84 0.102
52577.214998 21.089 0.113
52586.218476 21.054 0.105
52910.298958 21.005 0.085
52931.229159 20.927 0.099
52935.226123 20.863 0.087
52959.169452 20.88 0.077
52963.149195 20.836 0.078
53352.12026 21.067 0.09
53634.278034 20.62 0.216
53638.319369 21.082 0.117
53655.255574 21.153 0.217
53664.280531 20.696 0.212
53666.244135 20.882 0.105
53671.324545 21.046 0.181
53674.22401 20.846 0.106
53676.313487 21.177 0.139
53679.285379 21.204 0.183
53681.276891 20.756 0.112
53685.235943 20.939 0.313
53697.233916 21.057 0.13
53700.232874 20.972 0.135
53705.219545 20.911 0.11
53975.304553 20.812 0.101
53990.317353 20.999 0.172
53994.32754 20.972 0.088
53996.311328 20.993 0.112
54005.310176 20.918 0.075
54010.265382 21.003 0.11
54012.258246 20.901 0.178
54028.25459 21.049 0.116
54030.257784 20.805 0.074
54037.239004 21.107 0.109
54040.253524 20.868 0.175
54053.244268 20.976 0.1
54068.225691 21.129 0.286
54357.283426 20.897 0.097
54382.313461 21.142 0.161
54385.331249 20.971 0.098
54387.33177 20.919 0.122
54392.32648 20.964 0.128
54402.324961 21.559 0.449
