52196.300642 20.442 0.063
52197.313638 20.559 0.07
52225.163813 20.514 0.065
52231.199597 20.469 0.062
52557.307599 20.445 0.079
52578.203683 20.371 0.064
52908.282165 20.281 0.064
52930.173324 20.47 0.077
52936.209992 20.354 0.063
53272.323997 20.419 0.076
53286.292716 20.33 0.077
53288.251205 20.251 0.064
53302.246874 20.505 0.134
53314.203603 20.456 0.072
53623.298177 20.444 0.093
53626.284392 20.436 0.074
53628.269256 20.507 0.176
53639.316249 20.437 0.073
53654.297941 20.394 0.068
53656.245536 20.66 0.181
53663.258844 20.446 0.113
53670.253298 20.432 0.068
53673.221282 20.502 0.069
53675.21817 20.37 0.076
53677.239201 20.302 0.057
53680.225867 20.292 0.06
53693.227765 20.651 0.188
53698.225155 20.727 0.175
53704.211088 20.474 0.08
53974.303761 20.443 0.072
53997.402777 20.545 0.079
54007.332723 20.522 0.075
54009.256482 20.385 0.062
54011.320961 20.464 0.082
54019.271203 20.355 0.075
54348.317742 20.33 0.063
54365.306637 20.429 0.071
54381.326183 20.584 0.071
54386.318491 20.667 0.095
54388.322776 20.628 0.079
54403.236588 21.135 0.249
54404.294189 20.525 0.104
54406.230395 20.595 0.065
