51819.363892 20.039 0.02
52558.329163 19.908 0.018
52577.216664 20.058 0.018
52586.220142 20.014 0.018
52910.300624 19.987 0.016
52931.230825 20.05 0.02
52935.227789 20.003 0.018
52959.171118 20.018 0.017
52963.150861 20.048 0.016
53352.121926 20.116 0.017
53634.2797 20.159 0.06
53638.321035 20.069 0.02
53664.282197 19.937 0.037
53666.245801 20.049 0.022
53671.326211 19.989 0.022
53674.225676 20.074 0.018
53676.315153 20.061 0.019
53679.287045 20.043 0.021
53681.278557 20.026 0.019
53685.237609 20.08 0.077
53697.235582 20.087 0.019
53700.23454 20.072 0.022
53705.221211 20.055 0.018
53975.30622 20.072 0.038
53990.31902 20.12 0.043
53994.329207 19.995 0.024
53996.312995 20.045 0.031
53998.281679 20.018 0.028
54005.311843 20.007 0.024
54010.267049 20.126 0.039
54012.259913 19.936 0.042
54028.256256 20.056 0.036
54030.25945 20.063 0.032
54037.240671 20.062 0.03
54040.255191 20.185 0.178
54053.245935 20.01 0.03
54068.227358 20.184 0.06
54357.285093 20.079 0.047
54382.315128 20.021 0.035
54385.332916 20.053 0.029
54387.333436 20.083 0.034
54392.328147 20.104 0.033
54402.326628 19.987 0.052
