51075.300837 15.27 0.005
52196.301475 15.471 0.006
52197.314471 15.524 0.006
52225.164646 15.485 0.006
52231.20043 15.509 0.006
52557.308432 15.481 0.006
52578.204516 15.56 0.006
52908.282998 15.572 0.007
52930.174157 15.62 0.006
52936.210825 15.552 0.006
53272.32483 15.607 0.007
53286.293549 18.369 0.069
53288.252038 15.445 0.006
53302.247707 15.547 0.007
53314.204436 15.514 0.006
53623.29901 15.507 0.006
53626.285225 15.593 0.007
53628.270089 15.517 0.006
53639.317082 15.526 0.006
53654.298774 15.627 0.007
53656.246369 15.541 0.006
53663.259677 15.521 0.006
53670.254131 15.526 0.006
53673.222115 16.599 0.025
53675.219003 15.358 0.006
53677.240034 15.541 0.006
53680.2267 15.504 0.006
53693.228598 15.442 0.006
53698.225988 15.366 0.007
53704.211921 15.609 0.006
53974.304595 15.613 0.032
53989.308009 15.543 0.026
54007.333556 15.549 0.026
54009.257315 15.589 0.033
54011.321794 15.638 0.036
54019.272036 15.61 0.037
54348.318575 16.976 0.089
54365.30747 15.576 0.028
54381.327016 15.613 0.03
54386.319325 15.527 0.021
54388.323609 15.578 0.026
54403.237422 15.669 0.029
54404.295022 15.606 0.034
54405.292956 15.557 0.025
54406.231228 15.569 0.024
