ra,dec
2.263778,1.2007628
9.7098808,0.22070953
11.320176,-0.73744525
10.718813,0.92273976
34.745856,-0.729527
45.530246,1.2471438
11.289615,-0.10947973
7.26813070000003,0.93348345
12.9112,1.05697
30.968239,-0.14368915
38.760238,-1.0122583
12.903,0.67977202
18.989078,-0.41133824
30.353565,0.004668
37.089408,0.90846183
8.4476825,-0.97968897
40.500501,-0.342788
19.432213,0.521708
30.47281,-0.615223
27.999283,-0.0027897279
13.4251,-0.81416799
24.637572,-0.72834144
8.78612459999999,-0.24441178
11.736469,1.211662
15.304685,-0.93697202
18.786044,0.89614333
9.22084050000001,-0.36609328
9.7296952,-0.15848301
12.280149,-0.13268615
46.617502,-0.22646109
30.64698,0.064231
16.328034,1.158334
19.010431,-1.16584
39.118465,0.71228391
44.912795,1.0350086
8.73598909999998,0.25870004
36.955717,0.41390386
14.3246,1.22606
33.728126,0.66584
23.025257,1.032042
39.506042,-0.965296
23.771991,-0.1852513
29.486295,0.95531
15.0508,0.68633002
36.583893,-0.27705959
11.234091,-0.751959
49.777054,1.053688
15.5267,0.60421095
26.747641,-0.41141
16.592545,0.400335
38.375854,0.096809
12.108742,-0.428643
22.733942,0.59022991
11.023662,-0.891817
4.814523,0.544488
26.345913,-0.57377647
31.325905,-0.044676
49.922478,-0.21093348
0.77152957,-0.34961676
12.3217,-1.14431
14.9388,0.84385199
27.955613,0.12209303
31.129904,0.10163206
10.39692,-1.14598
21.821146,0.679007
17.218089,-0.960071
4.218776,0.282872
11.237308,-1.0903972
22.33353,-0.178924
10.311788,0.772248
39.440463,0.6197536
34.419338,0.209186
12.5125,1.20104
12.69151,1.1426778
29.301212,-0.387148
54.660352,-0.74541678
49.69892,-1.0322598
8.8934509,-0.17080571
30.095093,0.473264
8.16108,-0.798039
8.03687669999999,1.0815637
18.486342,0.87416245
5.0618021,0.79232847
20.954448,1.2057882
34.871073,-1.0129719
11.53717,0.185891
10.468051,-0.37893152
47.806744,1.099784
6.217561,1.032284
30.102892,-0.64846034
21.62683,-1.225349
10.1593,0.2784
33.800876,1.1494612
12.1389,-0.46930301
20.806578,0.844718
22.646092,0.77190017
31.314819,1.232833
10.666345,-1.2256228
6.3872844,0.0067598726
6.17417920000003,0.81135872
11.937082,-0.281489
3.601456,0.334563
26.424012,0.324467
25.384074,1.0028037
11.783298,-0.083214
5.8826433,0.89406222
0.298571600000002,0.061816158
16.370805,0.45473147
12.910724,0.57147151
9.5119341,0.83727537
17.411284,-0.098491
21.902645,0.058768303
8.0557101,0.19384478
13.4688,-0.070607797
29.856692,-0.11650225
8.1945617,-0.37192244
16.966148,1.0332308
52.940388,0.754732
48.139877,-0.93809849
5.90313900000001,0.81588799
23.404722,0.47519603
23.032317,0.24335379
15.862811,0.42231368
17.695439,1.1275693
44.714802,-0.75233001
9.45260380000002,0.80290227
36.521865,-0.98354207
18.168474,0.754828
10.238722,1.068675
34.588836,0.068731025
4.342338,1.048241
8.78684950000002,-0.67685161
30.785194,-1.0728184
19.405107,1.181395
52.350906,0.736493
26.88234,0.40921969
8.8611561,0.25684997
6.1521691,-0.15646292
47.851638,0.63832571
26.659725,0.03282
43.460493,1.1694324
30.864801,-0.25110338
20.567156,0.5342583
37.424754,-0.28570566
44.908545,1.1265607
48.238837,0.43630939
14.9571,-0.174946
17.269471,1.237654
39.678078,0.023733
10.479664,-0.568127
2.1340247,1.1200136
15.289085,-1.23846
37.114055,0.64394554
8.23998540000002,0.84061309
12.7774,1.2169
15.1764,-0.81322495
15.473359,-0.63665293
56.788946,0.67756228
2.47649849999999,0.26188558
12.2974,0.90475703
0.75029523,0.97326926
45.064735,-0.02819655
38.123258,-0.45723656
16.377277,1.0779103
31.06586,-0.33132487
13.964118,1.247434
9.1715117,-1.2123087
37.429962,-0.74326709
21.527682,0.51010799
15.22,-0.28017801
2.965039,-0.843788
33.469345,0.627579
41.923108,-0.54103798
23.573375,-1.123829
35.925336,0.092044
9.88694079999999,-0.88670254
11.7328,0.830554
29.720292,-0.54166835
37.028661,-0.6716524
8.0995152,1.0281702
9.829829,0.159075
34.564884,-0.665075
15.9898,0.44490799
18.470564,-1.146707
26.725881,-1.026479
7.8210896,-0.5029701
34.305181,0.78984782
11.730441,1.099962
12.9641,0.37599501
52.94729,0.775762
8.5907419,-0.087723813
39.753161,-0.183945
20.83089,-0.71363972
18.402633,0.351964
32.178623,-0.052322051
15.7331,1.0628999
10.597726,0.85721589
7.067833,0.058775
5.8377152,0.67595773
9.48859,0.065853681
13.62,-0.192288
39.209995,1.05572
3.66344170000002,-0.88005666
49.02368,-0.4842901
9.15732539999999,0.085989027
4.544385,0.230918
11.813246,-0.599154
11.076412,0.160442
29.380955,-1.147691
14.6772,-0.484006
5.99854699999997,-1.0775439
17.8371,0.462009
25.737885,-0.129758
8.9695065,0.84104543
17.645928,0.887711
5.9934152,-0.89974947
36.949065,0.930486
14.373812,0.49684802
17.507842,1.1077917
26.788664,0.95586048
29.442894,-0.610419
42.67074,-0.95206
24.636539,1.076596
38.40992,0.309743
35.772911,-0.006916
34.689809,0.706439
11.381331,0.5195907
3.9284374,0.45263245
25.229455,0.47247784
12.38533,0.396949
19.153845,0.226861
44.599557,-0.91469058
2.9776425,-0.68740845
35.827929,-0.532481
53.214039,-0.697204
38.053323,-0.62730569
14.753391,0.35952027
34.301967,-0.896518
44.336149,-0.56606134
7.5607202,0.65587585
40.94865,0.88998779
2.93161620000001,0.73692043
9.27277720000001,0.99194346
7.5283328,-0.56796971
8.1054386,-0.38498162
12.4356,-0.15943301
3.111686,0.645724
10.523084,-0.908287
10.641493,0.55569598
9.120656,0.906111
25.918555,1.226312
28.034408,0.098192914
9.6566086,-0.85362014
22.013035,1.078706
16.736876,-0.800852
11.042537,-0.897592
5.846904,-0.196856
15.1859,0.380346
35.36342,0.179182
6.768039,0.704857
49.612088,0.072539639
12.763638,-0.99759701
34.849762,-1.0746798
1.07388570000001,0.8947895
36.672241,-0.60782496
46.933201,0.782792
16.315754,0.470338
16.037968,-0.996363
16.386436,-0.790334
29.731979,-1.151043
17.658171,0.564712
11.653008,-0.423027
27.286981,1.2285107
12.81844,-0.413232
41.131191,0.98585854
17.623175,0.91811
4.61879099999999,-0.90948399
2.0280456,0.79865655
13.212345,-0.52007872
25.918447,-0.786699
14.8437,1.00282
19.001442,1.126807
46.611559,-0.54230556
28.258946,0.87957416
37.542663,-0.88923145
7.66916609999998,-1.0856847
10.288142,0.837515
7.9571877,-0.71226754
2.806663,0.876607
16.519084,0.55145565
21.219479,-0.523549
2.1611041,-0.091743513
15.6751,-0.26990199
22.824636,-0.76786289
4.623478,0.75567455
45.006743,-0.8866154
7.731949,1.245446
26.973253,0.63884111
37.165594,-0.212484
19.994818,0.91801989
33.699917,0.683392
13.7839,-1.1157399
47.597589,0.442085
9.1460265,-0.57117455
10.994917,0.29609115
11.835098,0.60965445
4.7187243,1.2265384
47.332716,-0.76648509
55.587269,-0.4078722
52.319834,0.694064
32.457335,-0.074211499
15.772662,0.405317
11.8391,-0.193528
0.221914,-0.516006
10.520878,0.437495
17.551468,-0.73012158
14.974865,-0.23969334
51.897895,0.94584
49.964264,-0.27119348
10.33119,0.072292
20.000488,0.54762078
27.355072,-0.471345
23.64905,0.412428
38.661802,-1.0971461
9.656096,-0.30632896
30.933972,0.0022766565
19.441729,0.12912
10.256887,0.533151
10.507744,0.71568
23.201747,1.029902
0.53874,-1.025357
9.0404952,-0.79899063
11.858625,1.1432184
13.071115,0.82077072
36.941268,0.15564279
41.0953,-0.21271098
25.279965,0.001204
13.820446,-0.1668298
38.160965,-1.084289
36.90022,-0.18337854
11.71702,0.314276
48.09398,0.27235234
25.592724,-0.72972367
39.754214,-0.40120546
34.37689,-0.044387
3.46572159999999,-0.10517973
40.038142,-1.0151326
11.757384,0.615396
0.745384779999995,-9.7484247E-05
20.977198,-0.592905
12.01585,0.218858
46.212773,1.1125
19.431112,-0.756255
9.074766,0.485177
54.305672,0.194531
31.763302,0.097987015
34.279383,0.388633
4.8122702,0.075820277
33.889526,-0.11802029
26.574693,0.825593
37.20533,0.70108406
15.423605,0.216321
20.211891,1.068798
17.081172,0.271633
45.830661,-0.70104168
5.0748708,-0.59046833
45.848859,0.600025
2.7543996,0.40275394
10.306852,0.67249158
14.8544,-1.01535
17.645015,-1.065248
10.282864,0.87813007
14.2006,0.53886699
42.719116,0.993678
33.97859,0.438659
14.39845,-0.87514842
12.1812,-0.61307402
46.306179,0.88625689
53.165893,0.900283
3.8863704,0.3311219
23.793141,-0.45362247
15.3845,-0.53508197
14.7559,0.114474
13.8174,0.308007
5.331672,-1.158788
31.069196,-0.042992
4.52842029999999,0.26185421
26.211895,0.31077492
9.1420933,-0.56859436
36.092585,0.053698971
8.558392,-0.645775
23.60697,-0.30675881
22.772394,-1.0705806
5.4079,-0.975748
15.4262,0.63815602
25.096814,-0.34310706
33.560549,1.0007875
21.770188,-0.19027866
18.254073,0.71249
21.902143,1.241732
3.36392,-1.026822
26.548508,-0.715789
11.246627,-0.192552
29.956076,-0.652986
33.201561,-1.182181
49.616844,-0.428411
9.45399,0.579633
45.726097,-0.35573
4.5038184,-0.98395306
9.8673653,1.1204003
26.403582,0.436543
13.8163,-0.560435
15.392421,-1.1923691
29.797145,0.760553
25.420558,-0.420531
18.430481,0.903772
37.051498,-0.240592
18.148542,-0.00096
15.229307,-0.982499
10.356819,1.1497889
0.635707019999984,0.568596
30.109337,0.215991
17.643806,-0.31519516
38.549488,1.1850791
16.655872,0.864469
11.223629,-0.60843
36.149146,0.77748982
9.5587909,-1.257985
11.045591,0.8547721
16.200431,0.512921
22.580553,-0.119254
46.266704,-0.24060252
35.61805,-0.56869086
14.504037,0.032845
12.72727,1.0572078
14.0291,1.1756099
30.569419,1.160482
11.712283,0.023273516
0.07639,0.108756
19.750665,0.90942926
17.156054,0.822929
19.559898,0.6511786
19.880348,-0.81695861
11.9104,-0.45955899
14.243114,-0.8382969
12.171899,0.755298
11.105108,-0.149903
25.958518,0.875919
31.060438,0.573295
17.488348,0.368211
16.847599,1.0726193
16.21259,0.91456243
2.003813,-0.062321
2.78818899999999,1.159858
7.76597,-1.20339
18.632789,-0.95821723
6.364879,0.653854
8.8815725,0.50003494
28.380425,-0.571805
17.52186,-1.044059
29.882897,-0.563494
35.498006,-0.44553995
0.43406327,-0.38078926
8.3104374,0.70943367
54.552799,-0.349043
36.589865,0.778484
7.46744130000002,-1.2389619
42.689384,-0.10319
4.8936352,0.67029726
19.522026,0.131306
0.42881496,0.04884991
1.037573,0.018496
13.768,0.103313
17.6911,0.3122121
6.92852,-0.611446
14.629904,-1.0133707
0.356298,0.40491
12.116652,-0.93988404
10.029815,0.785409
12.680839,-0.90900707
16.506611,0.881698
16.030514,-0.1926462
31.45141,0.79948139
12.26698,0.24872
30.067843,1.0569074
35.09476,1.088706
10.912128,1.069402
29.640988,-0.473169
46.661641,-1.0742786
14.3873,-0.66216499
38.442189,-0.31713762
42.962054,0.63560542
6.33682449999998,-0.64068023
35.065672,0.351329
55.635177,1.0464132
7.29717829999998,1.027829
17.578745,1.20107
43.541991,-1.2179007
8.07029349999999,0.53599515
31.210841,0.604829
55.809596,1.1850657
18.1896,0.816126
12.744009,1.0774811
17.427562,0.34602223
33.921288,-0.130572
9.1911856,-1.0376718
38.367076,-1.2095784
26.023724,0.84720376
22.605942,0.35901429
55.409782,-0.504601
49.061567,0.22964255
16.849809,1.069181
15.0754,0.448607
35.426937,0.045038
8.6127191,-0.087888618
9.949017,0.655364
35.330698,-1.00613
38.455184,0.29719896
38.794362,0.82359355
35.018171,-0.7702106
26.121862,-1.118384
24.811484,0.15212615
52.84027,-0.251102
23.310318,-0.29931739
29.382873,-0.498235
41.423219,0.66786404
38.562466,-0.55740636
17.972849,0.906304
19.051563,-0.226069
3.3214845,-1.250382
31.9655,-0.471336
34.832076,-1.199645
2.9498658,-0.57330021
22.024072,1.099166
6.87682489999997,-0.54146131
34.635536,-0.713818
29.141999,-0.722775
13.481378,0.068332655
9.7738304,0.83551345
25.937995,0.489307
27.868723,1.2492121
22.597469,-0.68483453
4.9498882,-1.0925332
42.85772,1.0132974
46.238211,-1.0401034
14.6252,0.49828599
42.47117,-0.60696
9.51713710000001,-0.27501702
13.9716,0.123982
30.538835,-1.178015
41.767242,0.1837
9.8027474,1.1558512
17.618669,-1.030739
19.70984,-1.2129081
2.8656307,-1.0740938
18.727619,0.480036
3.6567005,0.23093565
56.250869,-0.18578417
0.283443999999974,1.1785
5.5718264,0.52738163
9.761855,-0.872813
53.4428,-0.535084
10.333308,0.909813
16.26004,0.62488
18.011574,0.21159882
18.759774,0.95630774
13.389324,0.064619002
0.700416000000018,-0.59025702
9.3141546,0.39340894
28.693322,-0.550124
32.529836,-0.39347866
16.965381,0.5614361
25.606937,0.26380148
15.639969,0.483384
6.4433403,-0.65856667
10.704122,-0.080590694
47.532013,-1.143948
7.7137092,0.69969461
24.227569,0.31447905
43.406399,-0.51981499
24.993354,-0.428198
0.00670363289998477,1.0149454
34.128523,0.702929
35.420487,0.53718
4.17087199999997,0.10186
15.188047,-1.0367462
15.360763,0.7621
19.429467,-0.21571697
11.497909,-0.87176466
13.5474,0.69569997
9.0251208,-1.2185996
37.55558,0.581604
17.639448,1.16788
27.339736,-0.22238264
38.739371,0.11735654
27.103044,0.540681
37.307442,-0.982604
12.530751,0.31416178
20.045771,-0.55294262
26.338137,1.0145789
43.420096,-1.1679714
53.598341,-0.430516
25.401157,-1.07148
22.055908,-1.0431882
34.599721,-0.640969
35.496843,0.95998473
26.795293,-0.226487
46.134144,0.36307587
47.908695,0.202108
34.064212,-0.88221934
37.312859,0.77534623
3.9251258,-0.099335252
34.83827,-1.102841
12.989566,0.0091928619
16.932669,0.730495
25.804981,0.45874669
19.70833,0.086206
12.816876,0.59307579
31.865973,-0.47321679
13.7667,0.0197806
19.154518,-0.175382
33.417484,0.955249
11.879007,0.43361465
48.584384,0.77976343
33.276738,-1.104369
24.146725,0.228743
9.824349,0.056598
6.061125,-1.1084245
18.876355,0.72274218
35.870579,0.94913751
10.494523,0.247997
27.103564,0.09540279
38.238685,-0.60876321
5.401651,1.242495
35.084212,-0.94945821
11.281588,0.454175
38.261016,0.79010429
7.581403,-0.77971
2.935277,0.309426
4.75709619999998,1.2150238
10.582423,-0.612746
29.406828,0.131541
47.837009,0.037607
36.404977,-0.12888204
7.84042579999999,0.34341363
49.820359,-1.1801876
2.647315,-0.457344
12.055345,0.525697
37.919645,-0.85178623
38.690238,-0.31089144
27.176533,-0.20332
8.0399069,-0.079216136
24.631111,-0.01874054
25.979347,1.185503
25.772173,1.097068
50.933084,0.98745699
16.332652,0.397842
22.49221,-0.07191
9.5168503,0.2515885
24.617073,0.98399857
21.74998,-0.53913256
15.681709,0.104478
10.634104,0.20004501
11.40957,-0.56957216
16.29758,0.589307
7.9854411,0.13348581
34.71963,-0.854045
8.2514764,-0.85539302
42.86067,0.9682
34.663026,-0.44088192
50.620893,0.065725611
10.672547,-1.001285
7.1360433,0.4954207
6.527643,0.540649
32.577536,-0.089555938
26.368853,0.859352
36.682842,0.22108416
8.5222706,0.97296683
10.664812,1.215099
12.8298,0.36599699
15.454881,0.7311492
33.78537,-0.865127
16.560301,0.97081347
47.480404,0.33860662
21.452585,-0.620058
42.134176,1.0803152
42.40475,-0.20897
1.87881,-0.862298
29.198795,-0.082969
30.533087,0.647797
8.031733,0.480872
10.45081,-0.87612334
9.7137263,0.95364316
6.156391,-0.052118465
28.993432,0.5694039
11.6993,-0.67130999
8.6463851,-0.6114541
7.063461,-1.160841
35.420249,-0.34135535
9.991563,0.065288
16.555826,-0.421978
8.2484215,-0.98132269
10.291762,0.643476
54.319392,0.33261813
34.354896,-0.671342
11.009483,-0.26570162
44.514147,-0.35198262
25.273043,-0.93251
7.8381465,0.05438112
40.647701,0.58311264
41.60397,0.03537
12.000166,1.2020542
11.279971,0.53624508
34.854374,-0.245152
40.718977,-0.35257538
13.554095,-0.235782
28.675533,0.94097149
26.643876,1.200556
25.133948,0.950181
4.30131,0.388694
11.13171,-0.3333
38.396135,-0.41954265
26.091299,-0.528918
7.5539587,0.26598801
29.593169,0.47728061
41.079629,-0.10012667
34.602031,-1.021113
17.433407,-0.17339407
31.169425,0.51363176
6.525956,-1.037191
10.819546,1.0027418
39.122788,-0.89006407
13.253063,-0.49091731
27.409346,0.312482
8.30512,0.52047
3.968167,0.77019057
42.165932,-0.96749482
5.305585,-0.329778
15.1818,-1.0441999
47.286756,-1.0655909
13.4587,-1.19794
25.934832,0.961352
10.46929,-0.218087
22.955014,0.3954684
18.33037,0.043927
25.962144,-1.093222
25.232447,-0.6364209
16.342435,0.54899
9.806845,-0.597698
19.158973,0.33104711
8.432203,-0.84115748
1.228657,-0.921234
9.779679,0.536104
10.990222,0.03795756
45.641171,0.165632
0.446919999999977,-0.90680399
16.317655,-0.26212228
15.6383,-0.87347802
28.211581,-0.49128783
18.156695,-0.1815553
52.476626,0.146961
14.3632,-0.12656499
2.7001046,-1.2367695
11.830862,-0.48563834
31.200272,0.728754
28.201887,1.006084
6.1339343,0.90963991
15.988741,0.16504011
36.927214,0.92528824
20.683732,-0.93581892
0.76123805,-0.26157566
28.417372,-1.1901103
29.1233,0.26047557
9.2554885,0.66285837
3.95225579999999,1.2148804
1.67365,0.704197
25.101368,0.601468
10.805831,0.685736
35.000206,0.912901
1.732691,-1.079277
14.196,0.58832198
11.134142,1.061125
32.304253,-0.564349
7.1040575,-0.47859256
26.939704,1.0810526
39.248595,1.1122318
16.40698,-0.74953
7.1464001,1.1678401
5.227972,-1.099113
51.624397,-0.239703
10.590534,-0.53826
9.38045030000001,-0.99714611
7.6824488,-0.54562783
36.630104,-1.193879
11.668842,-0.45172861
12.5417,-0.96421597
32.311779,-0.71317603
17.461196,0.57430956
22.781523,0.38394735
8.122644,-0.9334
12.6051,-1.17848
13.029018,0.247782
9.8289018,-1.0057771
7.2304752,0.13814926
23.756455,0.32379276
40.325269,0.95732865
17.779925,0.553196
46.311232,-1.1518143
14.169746,-1.0374686
